 BusinessId , FinancialYearId , Revenue , TaxPayable 
 449 , 6 , 21000 , 9488 
 803 , 2 , 54770 , 27732 
 723 , 8 , 7020 , 29035 
 603 , 2 , 63320 , 18597 
 79 , 1 , 54116 , 21732 
 420 , 8 , 29835 , 11742 
 247 , 2 , 33245 , 15233 
 197 , 5 , 30201 , 21790 
 580 , 8 , 42921 , 933 
 56 , 8 , 51610 , 4884 
 402 , 5 , 40327 , 19906 
 67 , 4 , 68142 , 15560 
 276 , 8 , 26464 , 32432 
 213 , 7 , 52114 , 25146 
 615 , 5 , 85773 , 13072 
 475 , 5 , 9097 , 31066 
 734 , 3 , 78438 , 33192 
 351 , 4 , 90589 , 12627 
 313 , 1 , 61293 , 345 
 161 , 6 , 23913 , 15642 
 432 , 4 , 71377 , 26047 
 70 , 5 , 38108 , 22350 
 92 , 6 , 23109 , 11661 
 201 , 8 , 28212 , 5612 
 634 , 2 , 21587 , 8294 
 825 , 7 , 42388 , 29639 
 624 , 6 , 31427 , 2558 
 839 , 6 , 91417 , 30053 
 498 , 1 , 70535 , 34417 
 587 , 7 , 79562 , 29722 
 263 , 3 , 77037 , 20174 
 271 , 4 , 52725 , 17040 
 912 , 2 , 5375 , 1376 
 448 , 1 , 84105 , 17245 
 731 , 6 , 63471 , 11408 
 233 , 2 , 4979 , 34530 
 11 , 7 , 27507 , 2470 
 7 , 6 , 24201 , 17998 
 485 , 7 , 4562 , 13515 
 372 , 8 , 47226 , 31952 
 986 , 3 , 51307 , 23661 
 523 , 5 , 76437 , 27109 
 437 , 7 , 48755 , 229 
 620 , 5 , 88134 , 29755 
 927 , 2 , 61212 , 21161 
 752 , 2 , 9420 , 229 
 517 , 3 , 25575 , 626 
 159 , 7 , 61121 , 16073 
 316 , 8 , 74957 , 20711 
 420 , 5 , 10736 , 31050 
 551 , 6 , 38428 , 14145 
 566 , 2 , 72304 , 2183 
 425 , 1 , 92469 , 7209 
 649 , 2 , 64519 , 7181 
 379 , 6 , 14322 , 31126 
 443 , 1 , 82893 , 22139 
 277 , 4 , 31661 , 16070 
 633 , 1 , 78808 , 23422 
 481 , 1 , 41733 , 10302 
 241 , 2 , 11727 , 27093 
 39 , 3 , 98408 , 9184 
 509 , 5 , 41829 , 20180 
 619 , 5 , 59666 , 22374 
 608 , 1 , 63360 , 6211 
 361 , 5 , 74574 , 19711 
 399 , 2 , 87602 , 2865 
 486 , 2 , 62767 , 14183 
 495 , 7 , 42359 , 15187 
 658 , 2 , 88643 , 13737 
 345 , 3 , 80793 , 13543 
 715 , 6 , 81591 , 28596 
 288 , 6 , 54237 , 15193 
 150 , 6 , 86027 , 34113 
 56 , 2 , 14067 , 3394 
 283 , 3 , 72607 , 26982 
 63 , 8 , 94941 , 33939 
 603 , 7 , 89354 , 22121 
 583 , 2 , 34976 , 16907 
 639 , 7 , 67001 , 19452 
 905 , 8 , 12166 , 8065 
 530 , 5 , 16812 , 29013 
 266 , 7 , 70307 , 21485 
 681 , 7 , 16459 , 9342 
 389 , 4 , 59798 , 3366 
 663 , 2 , 41133 , 15576 
 451 , 1 , 4733 , 17990 
 147 , 3 , 60257 , 9831 
 572 , 1 , 40856 , 29196 
 441 , 4 , 69783 , 21119 
 228 , 6 , 80579 , 24269 
 772 , 7 , 73319 , 18460 
 926 , 7 , 48699 , 14049 
 926 , 5 , 82469 , 7695 
 659 , 6 , 92835 , 21422 
 74 , 5 , 48818 , 22767 
 326 , 7 , 9478 , 3480 
 951 , 8 , 16770 , 4734 
 479 , 6 , 85395 , 29018 
 900 , 8 , 13559 , 10043 
 444 , 1 , 73610 , 18296 
 205 , 1 , 46654 , 21047 
 352 , 4 , 83217 , 20440 
 93 , 6 , 72478 , 2336 
 441 , 5 , 94164 , 7168 
 175 , 7 , 29146 , 2454 
 546 , 8 , 84192 , 33952 
 526 , 5 , 86278 , 3070 
 104 , 8 , 78402 , 3814 
 78 , 8 , 91913 , 15199 
 742 , 6 , 19381 , 32188 
 265 , 2 , 93539 , 18 
 883 , 3 , 96685 , 34163 
 213 , 2 , 11807 , 3969 
 111 , 2 , 29567 , 2237 
 724 , 5 , 94916 , 33081 
 685 , 5 , 28100 , 22700 
 141 , 6 , 25369 , 10838 
 501 , 2 , 99869 , 19008 
 629 , 8 , 22227 , 25636 
 581 , 5 , 69841 , 1720 
 395 , 7 , 27345 , 28034 
 142 , 2 , 21910 , 19988 
 688 , 4 , 72577 , 29068 
 484 , 5 , 8064 , 24468 
 301 , 5 , 7474 , 30084 
 541 , 8 , 32891 , 14546 
 840 , 1 , 71769 , 7497 
 519 , 1 , 93192 , 12690 
 654 , 5 , 65249 , 15627 
 927 , 4 , 63128 , 23501 
 945 , 8 , 78171 , 29205 
 55 , 1 , 3958 , 28103 
 480 , 3 , 21416 , 6863 
 139 , 7 , 93391 , 1156 
 542 , 8 , 65513 , 22019 
 394 , 2 , 33596 , 8573 
 731 , 1 , 97829 , 19149 
 232 , 2 , 22296 , 2173 
 477 , 5 , 30652 , 911 
 765 , 2 , 56941 , 16625 
 362 , 5 , 18455 , 14920 
 325 , 4 , 81855 , 6016 
 534 , 2 , 48944 , 13996 
 121 , 6 , 50402 , 23932 
 255 , 4 , 87040 , 24251 
 667 , 4 , 76634 , 19297 
 403 , 5 , 36892 , 10079 
 329 , 4 , 52901 , 5458 
 268 , 1 , 97920 , 23341 
 977 , 8 , 20717 , 67 
 336 , 2 , 84110 , 27643 
 725 , 7 , 16902 , 20726 
 207 , 7 , 63168 , 3382 
 969 , 3 , 43719 , 8322 
 39 , 3 , 46265 , 25262 
 16 , 8 , 24744 , 1058 
 315 , 8 , 10639 , 26372 
 282 , 1 , 64414 , 12868 
 662 , 1 , 86689 , 12084 
 8 , 8 , 96255 , 22908 
 477 , 7 , 12423 , 26454 
 267 , 5 , 93086 , 25380 
 259 , 3 , 13153 , 23188 
 324 , 4 , 28784 , 26698 
 683 , 7 , 41211 , 2983 
 280 , 2 , 89581 , 6915 
 732 , 1 , 75269 , 27300 
 496 , 4 , 18416 , 2813 
 635 , 3 , 64055 , 15219 
 543 , 4 , 61319 , 24508 
 772 , 4 , 30272 , 3551 
 622 , 4 , 3073 , 8664 
 203 , 6 , 69216 , 18096 
 505 , 6 , 65286 , 9010 
 753 , 1 , 51385 , 21801 
 445 , 3 , 45490 , 22018 
 319 , 8 , 72966 , 5991 
 18 , 6 , 22174 , 5136 
 294 , 2 , 21024 , 217 
 464 , 1 , 30841 , 10787 
 416 , 4 , 96000 , 4467 
 617 , 6 , 18867 , 2039 
 701 , 8 , 95272 , 24350 
 378 , 6 , 44531 , 15559 
 208 , 3 , 79019 , 30858 
 747 , 2 , 61269 , 8478 
 77 , 3 , 40790 , 24721 
 834 , 8 , 77697 , 33541 
 556 , 4 , 47126 , 10894 
 732 , 1 , 40768 , 20960 
 248 , 2 , 22956 , 17202 
 15 , 8 , 33415 , 6280 
 715 , 2 , 35607 , 25090 
 291 , 6 , 34398 , 13003 
 857 , 4 , 44517 , 25171 
 332 , 8 , 25369 , 24540 
 591 , 1 , 68702 , 17829 
 113 , 6 , 20159 , 22299 
 46 , 8 , 9191 , 20948 
 613 , 3 , 97460 , 17336 
 229 , 4 , 1364 , 26997 
 435 , 1 , 18475 , 7265 
 191 , 2 , 88847 , 25239 
 193 , 5 , 36601 , 33834 
 500 , 5 , 90446 , 31517 
 131 , 6 , 81037 , 18979 
 136 , 2 , 47686 , 2630 
 365 , 2 , 97883 , 29372 
 316 , 3 , 92335 , 21522 
 789 , 8 , 774 , 3244 
 792 , 8 , 51778 , 30068 
 310 , 3 , 88466 , 21235 
 132 , 8 , 43389 , 12651 
 815 , 8 , 55848 , 1297 
 602 , 4 , 254 , 18441 
 673 , 2 , 93557 , 24415 
 699 , 5 , 97814 , 1030 
 693 , 6 , 68623 , 7628 
 307 , 2 , 49766 , 30841 
 625 , 6 , 79943 , 29506 
 643 , 7 , 48790 , 17194 
 755 , 2 , 97573 , 28759 
 730 , 8 , 71290 , 26920 
 252 , 3 , 23286 , 29260 
 356 , 3 , 38362 , 7306 
 947 , 4 , 96857 , 32271 
 502 , 2 , 67466 , 18575 
 114 , 1 , 34818 , 5093 
 804 , 3 , 20768 , 18840 
 511 , 1 , 26015 , 32262 
 563 , 2 , 76789 , 4188 
 589 , 3 , 52806 , 18693 
 2 , 7 , 12983 , 19188 
 483 , 7 , 23565 , 17882 
 683 , 6 , 29477 , 18790 
 242 , 3 , 77524 , 32202 
 830 , 4 , 30021 , 11801 
 412 , 4 , 58671 , 25516 
 165 , 1 , 54085 , 19043 
 369 , 5 , 97983 , 11879 
 588 , 1 , 13582 , 5847 
 161 , 1 , 42908 , 30350 
 882 , 5 , 85362 , 12019 
 747 , 5 , 46352 , 7650 
 741 , 1 , 88991 , 25892 
 709 , 7 , 34491 , 30967 
 547 , 8 , 90027 , 28630 
 425 , 3 , 79760 , 23792 
 650 , 2 , 34143 , 29562 
 521 , 2 , 50961 , 756 
 472 , 4 , 27556 , 23509 
 6 , 4 , 79 , 10200 
 383 , 5 , 70394 , 26458 
 231 , 3 , 29249 , 26443 
 133 , 4 , 48669 , 141 
 98 , 3 , 3792 , 33238 
 418 , 2 , 47186 , 15346 
 12 , 8 , 65560 , 30980 
 897 , 3 , 98240 , 26528 
 575 , 1 , 93590 , 34247 
 51 , 4 , 13570 , 404 
 606 , 2 , 12867 , 32537 
 50 , 8 , 77114 , 10531 
 576 , 3 , 66320 , 24260 
 411 , 6 , 23985 , 34056 
 497 , 6 , 98972 , 11375 
 233 , 5 , 75482 , 2046 
 938 , 1 , 19823 , 29769 
 99 , 2 , 26370 , 17508 
 811 , 2 , 22730 , 21240 
 502 , 6 , 63536 , 12614 
 560 , 1 , 39143 , 10515 
 708 , 5 , 14537 , 23586 
 26 , 5 , 51784 , 18961 
 137 , 5 , 66360 , 23658 
 594 , 7 , 5881 , 21845 
 808 , 5 , 12210 , 16740 
 749 , 4 , 24938 , 19269 
 145 , 2 , 34295 , 3367 
 557 , 4 , 3870 , 11340 
 841 , 4 , 6830 , 3640 
 746 , 8 , 87707 , 29783 
 848 , 7 , 675 , 10531 
 119 , 1 , 69808 , 18084 
 415 , 5 , 98460 , 8753 
 790 , 7 , 76710 , 28988 
 83 , 6 , 82413 , 27235 
 103 , 4 , 83735 , 27746 
 700 , 4 , 74897 , 17741 
 62 , 4 , 25685 , 20552 
 954 , 2 , 30338 , 16855 
 821 , 5 , 64461 , 15821 
 851 , 1 , 60432 , 33989 
 281 , 1 , 60496 , 19796 
 895 , 2 , 84412 , 11474 
 703 , 8 , 714 , 8310 
 419 , 2 , 65795 , 19818 
 510 , 3 , 19042 , 22759 
 589 , 7 , 22366 , 8594 
 900 , 4 , 90020 , 14517 
 423 , 3 , 59010 , 28920 
 614 , 8 , 70204 , 33861 
 806 , 1 , 53389 , 6284 
 990 , 8 , 11412 , 8322 
 995 , 5 , 87425 , 23143 
 330 , 3 , 88413 , 12994 
 700 , 7 , 85542 , 21615 
 540 , 1 , 18610 , 7496 
 597 , 6 , 62889 , 2785 
 380 , 6 , 42787 , 13296 
 503 , 6 , 91582 , 16498 
 766 , 6 , 22248 , 31077 
 285 , 7 , 31265 , 27612 
 900 , 8 , 94369 , 15187 
 847 , 5 , 86760 , 30607 
 622 , 5 , 25864 , 5621 
 250 , 3 , 12192 , 22006 
 815 , 7 , 7305 , 27448 
 873 , 6 , 67861 , 15507 
 327 , 8 , 47276 , 5067 
 413 , 8 , 16559 , 19140 
 67 , 1 , 91747 , 9301 
 779 , 6 , 44926 , 12028 
 311 , 7 , 685 , 31956 
 931 , 8 , 92392 , 4384 
 485 , 2 , 99076 , 31793 
 595 , 1 , 78712 , 11526 
 347 , 5 , 54042 , 3789 
 421 , 3 , 67372 , 7487 
 168 , 6 , 65645 , 15347 
 646 , 5 , 40087 , 2027 
 860 , 3 , 93169 , 28981 
 728 , 5 , 2571 , 10675 
 839 , 6 , 44276 , 23851 
 535 , 1 , 44861 , 17420 
 597 , 5 , 36626 , 4779 
 311 , 7 , 34317 , 23499 
 96 , 7 , 89263 , 2209 
 848 , 5 , 82383 , 29942 
 611 , 2 , 10046 , 30759 
 494 , 8 , 91168 , 7373 
 639 , 6 , 63802 , 19738 
 510 , 7 , 20846 , 24960 
 811 , 7 , 32109 , 4444 
 934 , 6 , 34103 , 4053 
 885 , 4 , 8090 , 20779 
 828 , 7 , 33195 , 23209 
 962 , 2 , 66063 , 18801 
 537 , 4 , 73737 , 24190 
 938 , 6 , 58547 , 5853 
 829 , 5 , 88522 , 21305 
 802 , 4 , 58490 , 27371 
 935 , 5 , 51182 , 7252 
 217 , 8 , 75090 , 3526 
 648 , 5 , 73461 , 30377 
 989 , 2 , 67263 , 19618 
 76 , 2 , 25277 , 21832 
 979 , 3 , 52704 , 9328 
 444 , 1 , 19020 , 3937 
 933 , 3 , 88350 , 26350 
 767 , 3 , 9701 , 1468 
 742 , 3 , 31500 , 17825 
 822 , 6 , 51239 , 9 
 931 , 1 , 97244 , 22438 
 445 , 1 , 2700 , 11269 
 844 , 4 , 98414 , 22517 
 512 , 2 , 19676 , 20402 
 849 , 1 , 86990 , 3761 
 446 , 7 , 49508 , 32768 
 781 , 8 , 50133 , 25827 
 595 , 6 , 91548 , 17122 
 499 , 4 , 22930 , 19797 
 234 , 3 , 24922 , 32507 
 486 , 4 , 57814 , 19748 
 362 , 8 , 56109 , 32695 
 962 , 3 , 52757 , 34403 
 301 , 3 , 70901 , 19341 
 384 , 7 , 12817 , 7584 
 716 , 1 , 66583 , 27903 
 63 , 4 , 84302 , 18606 
 785 , 4 , 65880 , 8583 
 209 , 7 , 12648 , 27725 
 768 , 1 , 80305 , 14600 
 477 , 6 , 8824 , 1633 
 83 , 1 , 77124 , 29042 
 801 , 1 , 81598 , 9657 
 983 , 7 , 41987 , 21729 
 145 , 5 , 27482 , 7148 
 930 , 2 , 70815 , 28474 
 204 , 7 , 77599 , 32802 
 383 , 4 , 11349 , 17947 
 934 , 5 , 81614 , 14171 
 254 , 7 , 70242 , 33273 
 386 , 2 , 94034 , 3591 
 275 , 8 , 345 , 29291 
 777 , 6 , 59667 , 24548 
 610 , 8 , 12563 , 19728 
 880 , 7 , 23602 , 2522 
 967 , 6 , 29409 , 28176 
 966 , 3 , 35690 , 16537 
 868 , 3 , 88415 , 376 
 248 , 6 , 46206 , 19448 
 544 , 4 , 16555 , 21034 
 518 , 5 , 23604 , 33364 
 893 , 1 , 67000 , 23731 
 608 , 2 , 65592 , 1508 
 187 , 2 , 33567 , 29865 
 864 , 1 , 93368 , 22504 
 284 , 1 , 18980 , 5832 
 960 , 2 , 20704 , 30974 
 999 , 8 , 96362 , 277 
 36 , 3 , 12460 , 14248 
 253 , 2 , 86121 , 16426 
 437 , 5 , 34719 , 20331 
 803 , 8 , 22470 , 17767 
 249 , 5 , 97053 , 8743 
 312 , 3 , 51195 , 3225 
 359 , 1 , 42414 , 33376 
 15 , 8 , 20120 , 28396 
 121 , 1 , 21103 , 1612 
 243 , 5 , 56427 , 788 
 440 , 5 , 92195 , 13253 
 994 , 8 , 16174 , 10288 
 974 , 8 , 71909 , 34966 
 590 , 5 , 38783 , 7879 
 412 , 2 , 9933 , 2951 
 26 , 5 , 52688 , 21525 
 29 , 1 , 30889 , 28915 
 943 , 5 , 57469 , 25458 
 705 , 3 , 96443 , 8146 
 863 , 3 , 40193 , 14674 
 885 , 5 , 47299 , 16819 
 444 , 2 , 83409 , 14408 
 168 , 7 , 30892 , 11365 
 656 , 2 , 95888 , 18229 
 771 , 7 , 19673 , 24136 
 827 , 4 , 96094 , 6691 
 729 , 4 , 56701 , 16236 
 496 , 6 , 41824 , 12903 
 764 , 8 , 11531 , 27534 
 701 , 8 , 48030 , 14792 
 195 , 6 , 48619 , 34226 
 875 , 5 , 8501 , 1316 
 712 , 8 , 50111 , 32500 
 613 , 8 , 81238 , 32525 
 949 , 1 , 98890 , 3699 
 371 , 4 , 95493 , 32746 
 329 , 3 , 35523 , 12941 
 789 , 3 , 71564 , 20825 
 799 , 4 , 3293 , 20548 
 52 , 3 , 8471 , 21323 
 928 , 8 , 70150 , 21352 
 366 , 7 , 3482 , 9126 
 479 , 6 , 8305 , 26564 
 238 , 6 , 79263 , 15748 
 889 , 6 , 96221 , 22124 
 117 , 6 , 30032 , 9160 
 804 , 4 , 44646 , 21068 
 447 , 8 , 84821 , 25484 
 825 , 7 , 57066 , 20779 
 266 , 5 , 12903 , 14983 
 866 , 2 , 2677 , 949 
 855 , 4 , 35899 , 32047 
 746 , 6 , 22538 , 32686 
 89 , 8 , 80511 , 16299 
 585 , 3 , 49062 , 18458 
 529 , 2 , 29051 , 34841 
 910 , 3 , 55228 , 5060 
 965 , 3 , 38832 , 2101 
 662 , 2 , 2796 , 28632 
 358 , 2 , 958 , 2052 
 757 , 7 , 94495 , 21989 
 471 , 4 , 589 , 20473 
 834 , 1 , 8588 , 862 
 663 , 1 , 73073 , 21820 
 525 , 7 , 7807 , 1563 
 39 , 1 , 83693 , 11937 
 941 , 1 , 66063 , 12788 
 414 , 1 , 90672 , 2441 
 919 , 5 , 39894 , 4180 
 820 , 6 , 14441 , 5205 
 436 , 3 , 17165 , 8583 
 728 , 6 , 59326 , 8090 
 740 , 2 , 54176 , 4910 
 188 , 8 , 87971 , 21824 
 382 , 3 , 70044 , 28323 
 409 , 6 , 43817 , 7693 
 474 , 4 , 75103 , 22845 
 66 , 2 , 51630 , 30617 
 471 , 4 , 99668 , 31106 
 19 , 1 , 89641 , 14976 
 643 , 8 , 51448 , 20623 
 337 , 5 , 71881 , 25753 
 10 , 7 , 84758 , 27124 
 950 , 3 , 98628 , 12550 
 973 , 7 , 45353 , 13843 
 836 , 3 , 12719 , 2178 
 293 , 7 , 85964 , 3630 
 800 , 8 , 69601 , 16200 
 688 , 5 , 32175 , 14066 
 240 , 7 , 69838 , 3858 
 95 , 1 , 40264 , 27686 
 968 , 1 , 96691 , 10840 
 718 , 2 , 68767 , 27193 
 828 , 3 , 2334 , 18496 
 41 , 5 , 13977 , 34334 
 104 , 5 , 69560 , 879 
 809 , 7 , 94894 , 8264 
 694 , 6 , 35233 , 4744 
 928 , 7 , 71455 , 14185 
 782 , 6 , 12527 , 10187 
 379 , 6 , 63970 , 31372 
 638 , 4 , 53974 , 18627 
 865 , 3 , 44927 , 21303 
 811 , 2 , 42625 , 15573 
 674 , 3 , 95739 , 6400 
 859 , 4 , 43352 , 27860 
 21 , 3 , 81724 , 27136 
 991 , 7 , 34567 , 10862 
 963 , 5 , 10467 , 22977 
 914 , 6 , 5245 , 10765 
 509 , 6 , 53949 , 11996 
 967 , 2 , 3598 , 9443 
 516 , 7 , 39165 , 5996 
 989 , 1 , 13155 , 13656 
 563 , 2 , 49510 , 16429 
 829 , 3 , 22613 , 31237 
 697 , 5 , 15831 , 28349 
 592 , 6 , 9960 , 23312 
 251 , 2 , 27720 , 7976 
 385 , 5 , 95089 , 34385 
 134 , 2 , 97730 , 8306 
 50 , 1 , 96463 , 31588 
 387 , 4 , 58497 , 23375 
 684 , 6 , 70056 , 321 
 200 , 6 , 74177 , 12520 
 637 , 2 , 20475 , 32744 
 667 , 5 , 90559 , 15897 
 438 , 8 , 51841 , 21415 
 616 , 4 , 73994 , 22490 
 948 , 7 , 483 , 27443 
 272 , 8 , 48923 , 34430 
 196 , 7 , 39870 , 18100 
 487 , 3 , 80175 , 16432 
 543 , 7 , 87140 , 20919 
 621 , 4 , 25671 , 18604 
 436 , 5 , 97474 , 1996 
 689 , 2 , 26953 , 4449 
 726 , 6 , 42133 , 11550 
 329 , 8 , 2889 , 6150 
 988 , 4 , 2000 , 20984 
 799 , 8 , 30996 , 10043 
 237 , 1 , 51396 , 27768 
 805 , 4 , 59133 , 28224 
 355 , 8 , 26929 , 3301 
 649 , 1 , 15889 , 26863 
 556 , 7 , 36665 , 18243 
 812 , 2 , 57525 , 4844 
 692 , 1 , 55611 , 13537 
 92 , 1 , 52824 , 2066 
 744 , 2 , 91364 , 3096 
 743 , 8 , 53729 , 7531 
 633 , 1 , 84933 , 19953 
 294 , 4 , 7512 , 31768 
 671 , 2 , 76367 , 14801 
 774 , 4 , 14797 , 1880 
 778 , 6 , 67507 , 34785 
 906 , 8 , 95478 , 30253 
 273 , 5 , 74871 , 20982 
 32 , 4 , 68448 , 3053 
 638 , 1 , 75263 , 8657 
 536 , 7 , 52793 , 11962 
 593 , 4 , 29882 , 5721 
 966 , 3 , 60574 , 23372 
 357 , 7 , 9983 , 30534 
 816 , 6 , 56323 , 11336 
 644 , 8 , 14078 , 28896 
 539 , 8 , 23424 , 28011 
 888 , 1 , 52025 , 20077 
 61 , 6 , 87484 , 30052 
 465 , 5 , 52036 , 14432 
 848 , 1 , 95661 , 26787 
 391 , 8 , 73698 , 16798 
 686 , 7 , 7071 , 17161 
 941 , 7 , 25719 , 21993 
 349 , 6 , 64092 , 24342 
 321 , 2 , 46334 , 15539 
 549 , 5 , 37329 , 3364 
 29 , 5 , 31567 , 20073 
 75 , 6 , 54166 , 8458 
 866 , 7 , 37512 , 29278 
 721 , 1 , 62950 , 27900 
 476 , 5 , 34947 , 2359 
 765 , 7 , 99017 , 19348 
 797 , 2 , 82630 , 19394 
 982 , 7 , 46755 , 19912 
 532 , 7 , 63991 , 14477 
 324 , 4 , 32358 , 21333 
 602 , 1 , 3807 , 1631 
 172 , 3 , 72343 , 19038 
 802 , 6 , 58165 , 18819 
 167 , 6 , 1996 , 6744 
 33 , 5 , 52082 , 18468 
 348 , 2 , 73686 , 8497 
 162 , 7 , 27626 , 32494 
 877 , 5 , 49208 , 9021 
 945 , 5 , 1113 , 4321 
 59 , 6 , 90822 , 4396 
 9 , 6 , 49149 , 32690 
 722 , 2 , 70607 , 26966 
 257 , 2 , 1811 , 32968 
 103 , 8 , 13240 , 25232 
 681 , 1 , 5500 , 19767 
 90 , 3 , 68127 , 18485 
 433 , 4 , 787 , 22635 
 678 , 2 , 95704 , 11309 
 763 , 1 , 80031 , 25733 
 4 , 3 , 77862 , 2791 
 84 , 5 , 81794 , 9774 
 567 , 5 , 12275 , 25460 
 650 , 2 , 68464 , 21342 
 106 , 1 , 30177 , 31421 
 198 , 3 , 63910 , 10179 
 344 , 8 , 20705 , 12523 
 133 , 6 , 30936 , 8775 
 832 , 1 , 12313 , 15758 
 852 , 3 , 17845 , 9602 
 168 , 5 , 30866 , 21374 
 784 , 1 , 77945 , 3978 
 96 , 8 , 63229 , 10621 
 81 , 8 , 92333 , 31860 
 396 , 4 , 81721 , 7563 
 669 , 7 , 19617 , 26380 
 702 , 6 , 79683 , 1039 
 908 , 8 , 29319 , 11233 
 760 , 8 , 50040 , 7688 
 8 , 5 , 43578 , 8319 
 558 , 7 , 12 , 8300 
 19 , 8 , 79445 , 19668 
 205 , 2 , 76512 , 12972 
 846 , 1 , 62979 , 20020 
 214 , 5 , 55512 , 11143 
 63 , 8 , 88180 , 5674 
 985 , 4 , 60961 , 28108 
 734 , 4 , 52355 , 10491 
 102 , 7 , 24271 , 4046 
 4 , 1 , 57450 , 8132 
 220 , 2 , 66820 , 18874 
 600 , 3 , 98230 , 31714 
 91 , 1 , 86927 , 8084 
 994 , 7 , 66725 , 29180 
 454 , 5 , 86129 , 11685 
 542 , 8 , 50564 , 11558 
 713 , 5 , 91533 , 11172 
 85 , 1 , 3878 , 32697 
 831 , 6 , 27987 , 22399 
 289 , 4 , 38086 , 31565 
 376 , 5 , 31377 , 5945 
 598 , 5 , 42749 , 34722 
 200 , 7 , 15313 , 16736 
 520 , 3 , 31362 , 34419 
 510 , 1 , 70248 , 17948 
 612 , 5 , 12877 , 417 
 528 , 7 , 85921 , 22068 
 685 , 3 , 78274 , 30107 
 696 , 7 , 20090 , 25405 
 596 , 2 , 93624 , 33852 
 153 , 3 , 25817 , 18727 
 117 , 4 , 38808 , 7252 
 955 , 5 , 50748 , 14946 
 331 , 5 , 52125 , 2990 
 577 , 2 , 80018 , 17432 
 953 , 4 , 98417 , 18123 
 73 , 3 , 5282 , 31803 
 747 , 4 , 49296 , 5439 
 350 , 6 , 12951 , 10199 
 30 , 2 , 41997 , 25746 
 110 , 7 , 2948 , 17072 
 745 , 5 , 68350 , 2032 
 240 , 8 , 6664 , 4729 
 427 , 8 , 54864 , 7625 
 14 , 2 , 51025 , 25728 
 551 , 2 , 32637 , 24661 
 169 , 1 , 91018 , 30895 
 582 , 1 , 96504 , 16442 
 70 , 3 , 6203 , 20174 
 120 , 5 , 31156 , 31005 
 237 , 2 , 28085 , 15208 
 25 , 5 , 75804 , 3342 
 120 , 3 , 1332 , 23834 
 144 , 4 , 11953 , 11123 
 862 , 8 , 12200 , 2374 
 175 , 3 , 57263 , 8579 
 609 , 1 , 64132 , 2932 
 672 , 8 , 45149 , 13553 
 17 , 1 , 92731 , 2072 
 735 , 8 , 42635 , 10725 
 820 , 2 , 2259 , 18606 
 75 , 2 , 82687 , 33002 
 29 , 6 , 32265 , 20086 
 992 , 5 , 30648 , 5194 
 639 , 6 , 31632 , 24406 
 695 , 7 , 28012 , 11622 
 787 , 6 , 47481 , 16767 
 768 , 4 , 34801 , 5093 
 217 , 5 , 86708 , 11747 
 162 , 2 , 87712 , 28563 
 111 , 5 , 45282 , 14755 
 211 , 2 , 42236 , 5732 
 261 , 4 , 90928 , 22498 
 932 , 5 , 85990 , 31653 
 724 , 5 , 35138 , 14493 
 163 , 1 , 63028 , 3912 
 499 , 6 , 36085 , 29992 
 526 , 7 , 60449 , 9110 
 27 , 1 , 80338 , 8690 
 431 , 7 , 37611 , 28287 
 36 , 5 , 21859 , 4522 
 468 , 6 , 89418 , 5625 
 574 , 8 , 72071 , 9932 
 910 , 2 , 88935 , 29400 
 221 , 1 , 65538 , 18644 
 738 , 7 , 50013 , 15385 
 912 , 1 , 37475 , 18419 
 151 , 2 , 38795 , 3823 
 522 , 6 , 39925 , 615 
 1 , 8 , 22754 , 8853 
 555 , 3 , 34285 , 15191 
 204 , 3 , 60133 , 18250 
 278 , 3 , 56566 , 3366 
 458 , 6 , 70317 , 34474 
 45 , 8 , 39738 , 7140 
 180 , 6 , 20261 , 19071 
 107 , 7 , 36085 , 16946 
 987 , 3 , 76017 , 34536 
 901 , 3 , 23231 , 18220 
 733 , 4 , 23012 , 14106 
 693 , 4 , 85156 , 7893 
 575 , 5 , 56217 , 25801 
 893 , 4 , 9796 , 4695 
 854 , 2 , 18491 , 26612 
 600 , 1 , 85874 , 16250 
 330 , 1 , 85850 , 9475 
 974 , 2 , 84877 , 15845 
 832 , 7 , 15342 , 27181 
 985 , 8 , 76816 , 31631 
 281 , 7 , 49173 , 33462 
 306 , 6 , 21178 , 13587 
 961 , 2 , 3682 , 28822 
 850 , 8 , 64812 , 4862 
 332 , 3 , 55120 , 8785 
 392 , 4 , 20775 , 6202 
 793 , 4 , 12841 , 12980 
 394 , 2 , 10616 , 23069 
 94 , 4 , 43331 , 25686 
 343 , 5 , 65110 , 21550 
 730 , 8 , 81620 , 9020 
 46 , 6 , 90537 , 28203 
 538 , 5 , 8686 , 12943 
 242 , 7 , 94876 , 4477 
 878 , 6 , 63953 , 2893 
 887 , 7 , 53426 , 13371 
 854 , 2 , 85150 , 31505 
 647 , 7 , 85671 , 2365 
 504 , 6 , 20611 , 23025 
 291 , 5 , 46251 , 24513 
 687 , 7 , 14876 , 30423 
 745 , 2 , 26943 , 21967 
 892 , 3 , 60068 , 30456 
 456 , 4 , 37218 , 25891 
 212 , 6 , 57325 , 29584 
 497 , 3 , 52456 , 20393 
 356 , 8 , 65643 , 13722 
 236 , 2 , 79621 , 929 
 721 , 6 , 53579 , 18321 
 127 , 2 , 3060 , 13150 
 164 , 8 , 79689 , 9169 
 258 , 5 , 65136 , 34541 
